year,month,day,pressure,maxtemp,temparature,mintemp,dewpoint,humidity,cloud,rainfall,low visibility hour,sunshine,radiation,evaporation,winddirection,windspeed
2015,6,7,1009,32.1,29.8,28.1,25.4,78,65,微量,0,5.1,17.02,6.9,200,20.3
2015,6,8,1008.1,32.2,29.8,27.8,25.4,77,73,1.6,0,7.5,21.48,6.8,200,20.9
2015,6,9,1007.2,31.5,29.9,28.4,25.5,77,72,微量,0,6.2,19.04,6.3,220,22.6
2015,6,10,1007.3,32,29.9,27.3,26.1,80,83,8.1,0,3.8,13.57,4.3,210,22
2015,6,11,1008.2,32.7,30.3,27.9,26.1,78,79,0.8,0,5.5,17.55,N.A.,220,22.6
2015,6,12,1008.5,31.7,28.8,25.6,26,85,79,96.8,0,6.7,19.1,6.3,210,15.2
2015,6,13,1007.9,32.3,29.9,28.5,25.5,78,76,0.4,0,4.9,15.89,2.3,210,18
2015,6,14,1008.3,33,29.9,27.3,25.6,78,77,1.5,0,4.9,17.75,5.6,200,18.4
2015,6,15,1009.4,34,30.2,26.7,25.6,77,48,5.2,0,6.6,18.81,5.3,200,10.6
2015,6,16,1008.2,33.4,30.1,28.1,25.3,76,39,-,0,9.9,24.53,6.6,220,11.1
2015,6,17,1006,33,30.2,28.5,25.4,76,40,-,0,11.5,27.74,7.8,230,22.5
2015,6,18,1005.3,34.2,30.7,28.5,25.2,73,52,-,0,11.7,27.68,8.1,230,20.9
2015,6,19,1006.1,34.2,30.8,28.6,25.2,73,40,微量,0,10.5,26.75,7.1,230,14.5
2015,6,20,1006.5,34.1,30.9,29.2,26.1,76,56,-,0,10,25.6,5.3,130,13.6
2015,6,21,1005.1,31.9,28.5,26.3,26.7,90,80,51,0,3.4,14.42,N.A.,110,26
2015,6,22,1003.2,30,27.9,26.7,26.6,93,87,18.1,0,1.5,10.23,N.A.,130,25.6
2015,6,23,1003.9,29.1,27.3,26,26.1,93,88,51.3,0,0.3,7.91,0.8,160,24.6
2015,6,24,1005.3,30.7,28.3,26.1,26.2,89,86,9.7,0,0.4,10.12,1.9,170,17.4
2015,6,25,1005.8,29.7,28.3,26.9,26.3,89,88,28.5,0,0.9,6.74,2.1,200,24.4
2015,6,26,1006.1,32.3,29.5,27.1,26,82,68,10.4,0,6.8,19.68,3.3,220,24.4
2015,6,27,1008.3,32.5,30.4,29.1,26.1,78,53,-,0,8.8,20.93,7.6,200,21.9
2015,6,28,1009.5,33.6,30.4,27.4,25.7,76,64,1.9,0,10.8,25.32,6.3,220,20.2
2015,6,29,1007.9,33.3,30.5,28.9,25.5,75,54,微量,0,10.3,23.89,7.7,220,24.1
2015,6,30,1006,32.5,30.4,29.1,25.8,76,66,微量,0,7.6,21.61,5.7,220,27.2
2015,7,1,1004.2,32.7,30.5,29.4,26.2,78,78,-,0,9,23.73,7.8,220,28.2
2015,7,2,1003.2,32.6,30.6,29.5,26.2,78,81,微量,0,7.9,23.12,6.2,220,28
2015,7,3,1002.8,32.4,30.6,29.3,26.4,79,80,-,0,6.5,18.21,6,210,19
2015,7,4,1002.8,33.8,30.5,28.7,25.9,77,78,-,0,7.2,17.91,3,170,11.8
2015,7,5,1003.1,32.7,29.8,28.5,25.6,79,69,-,0,11,27.02,8.1,40,10.7
2015,7,6,1001.3,30.7,29.2,27.9,24.1,75,80,微量,0,2.8,12.46,6.3,20,11
2015,7,7,1000.4,32.7,29.2,26.7,21.7,64,69,-,0,7.2,20.64,8,10,23.5
2015,7,8,1000.3,31.8,28.8,26.6,21.3,64,82,-,0,5,19.43,6.2,10,19.3
2015,7,9,997.4,30.2,27.4,25,22.2,74,88,2,0,0.4,9.99,4.7,360,23.3
2015,7,10,1000.2,32.7,28.3,25.4,25,83,82,24.3,0,7.3,20.6,5.9,90,20
2015,7,11,1000.1,32.9,29.9,27.1,24.5,74,42,-,5,8.5,20.84,5.6,220,11.9
2015,7,12,1001.1,33.9,30.9,28.7,25.7,75,43,-,3,9.5,21.96,8.3,220,14.3
2015,7,13,1002.3,34.4,30.8,29,25.8,75,59,-,0,9.3,21.62,6.6,210,12.6
2015,7,14,1002.1,34.1,30.5,28.6,26.2,78,67,-,0,4.8,14.51,4.6,180,9.6
2015,7,15,1001.1,33.5,30.3,28.4,26.4,79,73,微量,0,6.5,19.21,5.7,150,10.2
2015,7,16,1000.5,32.8,30.2,28,26.2,79,87,微量,0,5.2,14.34,4.8,220,10.4
2015,7,17,1001.5,32.9,28.9,26.4,25.3,81,85,1.2,0,6.2,18.61,6.1,230,15.8
2015,7,18,1001.6,32.4,29.7,28.5,26.1,81,81,0.2,0,5.3,16.43,4.8,60,17.7
2015,7,19,1001.2,33.5,29.7,28.2,24.8,75,74,微量,0,6.3,18.41,4.9,40,31.3
2015,7,20,1001.4,29,27.4,26.2,25.7,91,92,46.2,0,-,3.08,N.A.,60,32
2015,7,21,1006.6,27.9,26.7,25.2,24.3,87,93,51.2,0,-,4.44,N.A.,230,46.7
2015,7,22,1008.4,28.9,27,23.9,25.4,91,93,191.3,0,-,1.63,N.A.,220,26.5
2015,7,23,1007.9,29,27.9,24.9,25.5,87,90,45,0,0.3,4.38,0.4,200,28.5
2015,7,24,1006.9,30.1,28.8,27.4,25.5,83,88,5.7,0,1.8,8.19,3.1,200,37.1
2015,7,25,1006.6,29.8,28.5,27.3,25.4,83,88,9.6,0,0.7,8.41,1.2,200,32.1
2015,7,26,1009,30.4,28.5,25.9,25.4,83,85,24.9,0,1.3,10.37,2.8,200,31.9
2015,7,27,1011.4,31.6,29.1,27.7,25.3,80,69,0.3,0,5.5,18,5.1,200,21.1
2015,7,28,1012.1,32.9,29.2,27.5,24.4,76,53,微量,0,9.3,24.28,6.6,200,11.8
2015,7,29,1011.6,31.6,27.9,25.8,24.7,83,67,3.7,0,5.3,16.33,2.1,190,15.2
2015,7,30,1011.1,30.9,28.1,26.3,24.2,80,72,0.6,0,3.4,14.87,5.8,190,14
2015,7,31,1011,31.8,28.5,26.1,24.3,78,49,-,0,11.4,26.95,5.9,70,6.8
2015,8,1,1011.2,32.2,28.9,26.9,24.6,78,69,-,0,10.7,24.94,6.4,20,11.8
2015,8,2,1011.6,32.3,28.9,26.8,24.5,78,54,-,0,11.4,27.21,6.5,100,9.8
2015,8,3,1010.6,33.3,29.5,27.3,24.5,75,38,-,0,10.3,26.46,5.3,20,5.5
2015,8,4,1008.3,33.3,29.4,26.8,24.1,74,29,-,0,5.7,16.08,5.5,10,4.4
2015,8,5,1006.1,33.3,29.6,27.6,24.4,74,27,-,0,10.8,26.58,7.5,220,8.7
2015,8,6,1005.3,33.1,30.1,27.8,24.2,72,29,-,0,10.6,24.56,7.1,220,6.1
2015,8,7,1003.4,33.3,30.7,28.2,24.9,72,40,-,3,10,20.82,7.7,290,10.9
2015,8,8,998.5,36.3,32.4,30,24,62,55,-,1,10.8,23.58,8.1,290,17.2
2015,8,9,998.5,34.7,31,26.9,24.8,71,80,11.6,0,10,23.29,6.5,220,26.4
2015,8,10,1004.5,30.6,28.1,25.1,25.2,85,88,23.5,0,0.6,9.04,6.4,230,20.2
2015,8,11,1007.3,32.8,29.2,26.3,25.4,81,77,16.8,0,6.5,20.23,5.2,220,13.9
2015,8,12,1007.9,33.7,30,27.8,25.8,79,78,微量,0,9.1,22.94,5.3,220,11.9
2015,8,13,1007.9,29.6,28,26.4,25.6,87,84,27.5,0,0.1,5.79,3.3,230,22.9
2015,8,14,1007.4,28.8,26.9,25.6,25.1,90,88,18.9,0,0.2,4.29,3.1,210,12.9
2015,8,15,1008.5,28.6,27,24.9,25,89,88,24.6,0,0.3,3.3,N.A.,220,14.2
2015,8,16,1008.5,31.2,29.2,26.9,26.5,86,88,0.1,0,0.2,8.59,2.8,230,18.1
2015,8,17,1008.2,32.4,29.9,28.3,26.6,83,81,微量,0,8.4,23.23,3,230,20.5
2015,8,18,1008,33.8,30.2,28.4,25.8,78,67,微量,0,10.2,25.92,6.5,220,18.1
2015,8,19,1007.7,32.8,30.1,28.1,25.7,77,59,-,0,10.4,25.7,7.1,230,16.6
2015,8,20,1006.3,31.2,29.1,26.8,26.1,84,67,6.1,1,5,11.82,3.9,270,7
2015,8,21,1002.2,33.4,30,26.9,25.5,77,70,-,1,7.7,19.97,6.8,350,13.6
2015,8,22,1000.1,32,30.2,28.4,24.4,71,48,微量,0,6.1,15.82,4.1,10,12
2015,8,23,1000,32.9,30.6,28,24.2,69,30,3.4,1,7.6,19.01,4.4,220,11.7
2015,8,24,1002.4,33.2,30.7,28.3,24.3,70,48,-,4,7.8,19.49,6.3,10,11
2015,8,25,1005.5,34.4,30.6,27.9,23.2,65,22,-,1,9.1,18.8,3.4,10,10.7
2015,8,26,1008.1,31.7,28.9,27.8,25.3,81,78,0.2,2,1.1,8.01,3.3,40,16.4
2015,8,27,1008.1,32.4,29,27,25,79,75,-,0,6.7,19.39,5.1,200,12
2015,8,28,1006.5,31.2,28.3,26.9,24.4,79,84,微量,0,4.5,14.04,3.9,210,8.9
2015,8,29,1006.2,29.6,27.8,26.5,24.8,84,87,0.9,0,3.1,9,2.3,230,11
2015,8,30,1006.8,27.9,26.6,25.8,25.2,92,88,9.7,0,-,4.98,0.5,220,5.9
2015,8,31,1007.4,29,27.4,25.8,25,87,88,微量,0,0.9,9.78,2.9,40,5.7
2015,9,1,1007.8,28.9,27.4,25.7,25.4,89,87,5.3,0,0.4,9.54,2.6,50,8.6
2015,9,2,1010.9,27.7,25.8,24.5,24.8,94,88,39,0,-,2.27,1.5,100,16.5
2015,9,3,1013,29,27.6,25.8,25.8,90,87,0.2,0,0.7,10.74,2.4,60,18.2
2015,9,4,1013.1,32.9,29.1,27,25.7,82,60,-,0,8.7,22.09,4.8,80,9.8
2015,9,5,1011.1,31.9,29.3,27.2,24.8,78,38,-,0,11,25.27,6.6,220,11.7
2015,9,6,1008.1,32.3,29.6,27.8,25.6,79,43,-,0,9.7,23.75,6,240,24.9
2015,9,7,1007.2,29.6,28.3,26.7,25.9,87,82,7.3,0,0.5,5.72,2.3,250,21.3
2015,9,8,1009.4,30.7,27.9,26.4,23.1,75,60,-,0,8.3,20.18,6.6,60,29
2015,9,9,1012,31.2,28.2,26.5,23,74,44,微量,0,10.1,23.03,6.5,70,26.2
2015,9,10,1012.7,31.3,28.1,26.5,23.2,75,47,-,0,7.9,20.86,6.1,60,24.7
2015,9,11,1011.1,31,28.1,26.8,23.7,77,46,微量,0,8.4,21.48,6.2,100,21.4
2015,9,12,1011.5,30.5,27.9,26.2,23.2,76,66,微量,0,6.7,18.07,6.3,90,22.6
2015,9,13,1013,31.2,28,25.8,21.4,68,49,-,0,9.2,22.46,6.1,50,39.9
2015,9,14,1012.2,31.4,28,25.9,22.1,71,46,-,0,9.3,23.14,7.7,60,41.3
2015,9,15,1011.3,31.9,28.6,26.5,23.1,73,60,-,0,9,23.08,6.1,70,39.5
2015,9,16,1011.9,31,28.1,26.9,24.5,81,86,1.5,0,2.1,13.9,2.3,70,32.2
2015,9,17,1014.6,30.6,28.2,27.1,24.2,79,72,微量,0,7.1,19.8,5.6,70,27.4
2015,9,18,1015,31.8,28.5,26.8,24,77,47,微量,0,8.6,20.72,4.3,70,14.5
2015,9,19,1012.2,30.6,28.3,26.8,24.3,79,67,-,0,3.8,11.39,3,180,8.1
2015,9,20,1009.3,31.1,28.7,27.1,24.5,78,74,微量,0,7.7,18.12,6,200,14.5
2015,9,21,1008.6,28.7,27.4,25.5,23.8,81,88,16.9,0,0.4,7.96,1.6,190,11.9
2015,9,22,1009.9,31,28.1,26.3,25.5,86,67,2.9,0,8.8,20.78,4.9,110,14.8
2015,9,23,1009.1,32,28.9,27.3,25.3,81,40,微量,0,6.8,14.15,3.9,110,10.2
2015,9,24,1006.7,32,29.3,27.4,24.7,77,23,-,0,11.1,23.76,6.2,230,17.3
2015,9,25,1004.9,32.2,29.7,28.1,25.3,78,38,-,0,11,23.62,3.5,230,20.5
2015,9,26,1006.7,32.2,28.7,26.9,26.3,87,71,10.2,3,4.7,11.85,3.9,90,14
2015,9,27,1008.2,30.2,27.8,26.5,25,85,81,4.6,0,2.5,9.87,5.6,90,15.1
2015,9,28,1006.7,32.8,29,25.8,20.6,61,30,-,0,11.1,21.98,6.2,10,16.4
2015,9,29,1005.6,31.3,29.7,27.4,20,56,53,-,0,10.4,20.82,5.5,290,15.5
2015,9,30,1011,32.7,29.8,28.2,24.8,75,78,微量,0,8.5,19.6,3.6,140,12.7
2015,10,1,1013,31.7,28.8,26.4,25.3,81,84,0.3,1,2.9,11.49,5,30,7.9
2015,10,2,1012.4,31.6,27.9,26.5,23.1,76,82,7,0,4.2,13.01,2.4,10,30.6
2015,10,3,1011.7,29.7,26.8,24.2,23.7,83,88,46.4,1,1.6,10.88,N.A.,60,52.8
2015,10,4,1013.2,27.8,26.7,24.9,25.2,92,95,38.1,0,-,2.76,0.4,120,50.7
2015,10,5,1015.2,27.8,26.7,25.4,25.4,93,88,15.6,0,0.9,5.39,1,100,37
2015,10,6,1014.1,26.8,26,25.3,25.4,97,86,50.7,0,0.4,3.56,2,100,30.4
2015,10,7,1012.7,27.6,26.4,25,25,92,85,5.8,0,0.7,5.65,1.1,140,12.5
2015,10,8,1010.5,30,27.8,26.1,23.1,76,54,-,3,10.6,20.77,6.9,300,13
2015,10,9,1011.3,29.4,26.8,24.8,20.9,70,45,微量,0,7.1,16.44,N.A.,20,20.4
2015,10,10,1013.7,26.6,24.3,21.1,19.9,77,85,1,0,0.6,6.93,2.4,20,30.2
2015,10,11,1018,22.1,20.5,18.5,16.6,78,88,2,0,-,3,2.6,20,38.3
2015,10,12,1019,24.9,23.1,21,16.8,67,88,微量,0,-,7.75,3.5,50,28.2
2015,10,13,1018.7,27.8,25.1,23.3,19.1,70,68,微量,0,10.5,20.16,2.5,70,32.4
2015,10,14,1017.4,28.2,25,23.1,20.1,75,51,-,0,7.4,17.48,4,70,24.1
2015,10,15,1015.2,28.7,25.2,23.1,20.7,76,19,-,6,9.1,18.35,4.1,90,14.1
2015,10,16,1013.8,29.4,25.8,23.3,20.4,73,20,-,12,10.5,19.99,6.2,30,10
2015,10,17,1013.4,30.8,26.2,23.6,19.5,69,17,-,1,10.5,20.53,3,70,12.4
2015,10,18,1012.5,29.1,25.5,23.5,19.3,70,43,-,0,9.7,19.14,5.3,60,8.9
2015,10,19,1010.2,28.2,25.3,23.1,16.7,59,79,-,0,4.4,14.42,5.9,20,17.3
2015,10,20,1008.3,29.1,26.2,23.8,17.3,58,78,-,0,7.5,16.77,4.8,10,17.2
2015,10,21,1010.2,29.2,26.4,24.3,19.3,65,64,微量,0,6.4,13.42,2.8,10,13.2
2015,10,22,1012,30.6,27,25.3,20.9,70,48,-,1,7.8,14.49,3.5,120,9.2
2015,10,23,1013,30.7,27,24.8,21.6,73,50,-,0,8.3,16.88,3.1,80,9.9
2015,10,24,1015,29.6,26.8,24.9,22.1,76,61,微量,0,8.2,16.85,6.9,80,19.7
2015,10,25,1016.8,26.6,25.9,25.4,21.7,77,77,0.2,0,3,10.17,1.8,80,37.5
2015,10,26,1016.8,26.2,25.4,24.5,22.3,83,81,0.7,0,0.8,6.47,1.7,80,28.9
2015,10,27,1015.6,30.1,26.5,24.3,22.1,77,48,-,0,9.5,17.28,3.6,60,10.3
2015,10,28,1017,29.2,26.7,25.5,23.3,82,46,微量,1,9.5,18.07,5.2,110,15.8
2015,10,29,1018.2,28.4,26.4,25.5,22.9,81,61,微量,0,7,15.84,4.3,90,24.2
2015,10,30,1017.8,29.6,26.7,25.3,23.1,81,53,-,0,8.4,18.18,4.3,100,16.5
2015,10,31,1020.4,27.2,25.6,24.4,21.6,79,66,0.5,0,5.3,13.41,2.9,80,40.8
2015,11,1,1020.9,24.5,22.9,20.5,17.8,73,61,-,0,4.3,12.03,4.4,20,29.6
2015,11,2,1019.8,26,22.6,19.7,16,67,72,微量,0,7.5,14.94,4.3,20,22.5
2015,11,3,1019.5,25.8,23.7,22.3,18.8,74,82,微量,0,2.4,11.97,4.5,70,33
2015,11,4,1018.1,26.6,24.7,23.1,20.4,77,83,微量,3,3,11.79,3.4,80,29.8
2015,11,5,1016.1,28.2,25.8,24.5,22,80,82,微量,0,6.5,16.33,4.4,70,28.3
2015,11,6,1015.6,26.3,25.5,24.7,22.4,83,81,微量,0,0.5,5.68,2,80,30.2
2015,11,7,1016.3,28.4,26.2,25.2,23.4,85,87,0.3,0,3.4,11.96,3,80,24.8
2015,11,8,1016.4,28.7,26.5,25.5,23.6,84,70,微量,0,5.9,13.77,4.1,70,18
2015,11,9,1015.8,30.3,26.7,24.8,23.3,82,58,微量,0,7.7,16.24,4.4,50,12.8
2015,11,10,1016.9,25.9,24.9,24,21.4,81,88,0.3,0,1.1,7.1,3,80,46.3
2015,11,11,1017.7,25.4,23.8,22.6,20.6,82,85,1.1,0,2.6,8.53,4.2,80,43.8
2015,11,12,1017.3,24.2,23.9,23.6,21.1,84,88,0.3,0,-,2.61,0.3,80,41.4
2015,11,13,1015.2,25.3,23.3,21,22.1,92,86,10.4,0,0.3,4.43,0.2,80,29.7
2015,11,14,1014.5,26.9,24.3,22.3,21.2,83,74,微量,16,5.5,11.79,3.1,30,13.8
2015,11,15,1015.2,24.8,24.2,23.5,22.3,89,84,6.5,1,0.1,2.7,0.3,80,35.8
2015,11,16,1013.7,25.9,24.8,23.6,23.5,93,74,3.9,0,2.3,8.22,1.9,80,25.5
2015,11,17,1013.9,27.2,25.5,24.4,23.8,90,51,-,0,7,15.77,3.6,80,17.2
2015,11,18,1016,29.1,26.1,24.1,23.2,84,20,-,0,8.2,14.28,4.1,80,7.9
2015,11,19,1017,28.5,25.9,24.5,22.9,84,58,微量,0,5.9,15.44,3.8,70,22.1
2015,11,20,1017.2,25.9,24.8,24.4,21.6,82,73,微量,0,1.1,5.06,3.1,80,30.6
2015,11,21,1017,26,24.8,23.9,21.1,80,83,-,0,0.4,7.82,1,70,40.4
2015,11,22,1017.1,27.6,25.4,24,21.3,78,65,微量,4,8.3,16.04,4.1,80,29.2
2015,11,23,1016.7,28.4,25.4,23.7,21.2,78,47,-,1,7.7,14.27,3.6,90,19.6
2015,11,24,1016.7,26.6,24.5,23.3,19.8,76,35,微量,0,9.8,17.36,3.4,70,31.2
2015,11,25,1017.7,25.3,22.6,18.2,16.8,70,44,-,1,6.9,14.17,5.6,20,28.6
2015,11,26,1020.6,21.2,18.2,15.8,7.8,52,46,-,0,3.5,10.82,4.8,20,34.3
2015,11,27,1022.4,20.4,18.4,15.3,9.7,57,44,-,0,8.6,16.06,2.6,60,39.3
2015,11,28,1022.5,22.9,20.8,19.2,15,70,49,-,0,8.6,16.22,3,70,34
2015,11,29,1021.2,24.1,22.1,20.3,17.4,75,40,-,10,8.8,14.84,2.8,60,16
2015,11,30,1018.9,25.2,22.4,20.4,17.7,75,56,微量,18,6,12.45,2.8,100,15.7
2015,12,1,1017.6,25.1,22.9,22,19,79,85,-,5,2,9.78,2.7,70,25
2015,12,2,1017.1,25,23.3,22.2,19.6,80,69,微量,1,6.3,13.26,3.4,70,15.9
2015,12,3,1019.4,22.3,20.8,19.6,16.5,77,93,微量,0,-,2.41,1.9,20,27.9
2015,12,4,1021.1,21,19.5,18.4,14.9,75,88,微量,0,0.6,8.6,1.2,50,37.9
2015,12,5,1018.4,20.3,18.4,15.7,15.8,85,91,15.7,0,0.1,1.97,2.9,70,41.3
2015,12,6,1021.3,18.1,16.6,15.4,12.2,76,91,1,0,0.1,6.42,2.6,10,28.4
2015,12,7,1023.1,19.3,17.3,15.4,12.1,72,86,-,0,0.9,8.95,2.3,10,21.8
2015,12,8,1022.2,19,18,17,14.1,78,90,0.7,0,-,2.76,1,30,28.5
2015,12,9,1016.8,18.9,17.7,16.9,16.8,95,95,44.6,0,-,1.66,0.9,60,35.1
2015,12,10,1015.5,20.9,19.3,17.6,16.8,86,80,微量,7,5.1,11.86,1.2,20,10.2
2015,12,11,1016.4,23,19.9,17.9,15.5,76,72,-,0,6.3,12.58,2.3,60,20.7
2015,12,12,1016.2,20.7,20,19.4,17.1,83,88,-,3,0.2,4.31,0.6,70,39.5
2015,12,13,1016.4,21,20.4,19.7,17.8,85,83,微量,8,-,4.31,1.8,70,30.3
2015,12,14,1016.6,21.3,20.4,19.1,17.3,82,84,微量,2,0.4,5.42,2.1,50,20.3
2015,12,15,1019,20.4,18.4,16,12.6,69,70,微量,0,2.2,8.42,3.6,10,26.8
2015,12,16,1022.5,17.2,15.2,13.4,4.3,49,11,-,8,9.3,15.54,6.7,10,48
2015,12,17,1025.9,15.2,13.2,11.5,-0.4,39,25,-,0,9.1,16.46,4,20,35.6
2015,12,18,1026.4,16.5,13.9,11.3,3.1,48,11,-,0,9.5,16.39,2.5,40,25.2
2015,12,19,1025.4,18.2,16.2,13.8,8.7,62,71,-,0,2.1,6,1.2,30,29
2015,12,20,1022.5,18.6,17.6,17,12.9,75,88,0.7,4,-,2.39,1.8,40,19
2015,12,21,1021.3,21.1,19.4,17.1,16.2,82,87,微量,6,1.6,8.46,1.7,50,22.5
2015,12,22,1020.3,20.6,19.9,18.7,17.6,87,88,0.6,0,0.3,5.33,1,60,27.3
2015,12,23,1017.8,22.3,21.1,19.8,19.6,91,79,微量,1,-,5.5,1.1,40,15
2015,12,24,1016.8,24.7,22.3,21.1,20.7,91,70,微量,0,6,13.4,2.7,40,9.4
2015,12,25,1020.4,21.4,18.2,16.1,13.5,75,89,0.2,0,0.7,5.97,3,10,27.6
2015,12,26,1020.6,19.7,17.9,16.9,13.3,74,87,-,7,0.6,6.14,2.5,30,21.6
2015,12,27,1022.7,18.8,17.7,16.9,15,84,90,0.4,7,-,2.6,1.2,30,18.4
2015,12,28,1026.6,18.6,17.3,16.3,12.8,75,85,微量,0,1,5.75,1.6,20,25.9
2015,12,29,1025.9,18.9,17.7,16.4,13.3,75,78,微量,8,4.6,11.5,2.5,70,33.4
2015,12,30,1025.3,19.2,17.3,15.2,13.3,78,86,0.4,15,1.2,8.82,2.6,20,20.9
2015,12,31,1026.4,20.5,17.8,15.5,13,74,66,微量,19,5.7,11.6,2.3,20,23.3
2016,1,1,1025.9,19.9,18.3,16.8,13.1,72,49,微量,12,9.3,15.24,3.1,80,26.3
2016,1,2,1022,21.7,18.9,17.2,15.6,81,83,0.3,20,0.6,7.77,2,50,15.3
2016,1,3,1019.7,20.3,19.3,18,18.4,95,91,5.6,3,-,4.39,0.6,40,14.2
2016,1,4,1018.9,22.3,20.6,19.1,18.8,90,88,微量,0,1,8.59,1.2,50,16.9
2016,1,5,1015.9,21.3,20.7,20.2,19.9,95,81,46.7,1,-,2.23,N.A.,40,13.7
2016,1,6,1018.8,24.3,20.9,19.2,18,84,51,微量,6,7.7,14.99,3.6,20,14.5
2016,1,7,1021.8,21.4,18.8,17,15,79,56,-,0,3.4,9.65,3,30,21.5
2016,1,8,1020.8,21,18.4,16.5,14.4,78,28,-,10,7.7,14.24,2.5,60,14.3
2016,1,9,1020.6,18.9,18.1,17.1,14.3,78,79,-,1,3.3,9.68,0.6,70,39.3
2016,1,10,1017.5,18.5,18,17.2,15.5,85,91,6.9,4,-,2.76,0.5,70,37.7
2016,1,11,1016.5,20.4,18.1,16.5,16.4,90,90,30.7,0,2.1,8.52,1.3,40,23.3
2016,1,12,1019.9,18.5,17.3,16.1,13.7,79,86,-,0,0.6,7.24,2.9,20,23.9
2016,1,13,1020.8,18.7,16.1,14.2,12.1,77,34,-,3,9.1,16.14,3.4,30,24.4
2016,1,14,1019.3,17.5,16.5,15.6,12.9,79,81,1.1,0,1.5,7.14,2.2,60,33.2
2016,1,15,1015.4,16.1,15.1,14.5,14.6,97,97,38.8,0,-,1.42,N.A.,50,37.5
2016,1,16,1013.5,17.1,16.4,15.5,15.6,95,93,12.3,7,-,2.19,2.1,60,40
2016,1,17,1011.5,20.6,17.8,14.8,16.1,90,79,24.6,4,1.6,6.49,2,20,23.4
2016,1,18,1017.1,17.8,15.2,11.9,11,76,49,-,0,3.9,10.45,1.8,50,28.4
2016,1,19,1020.1,17.6,16.4,15.3,12.5,78,84,-,3,1,6.45,1.4,60,38
2016,1,20,1019.6,16.8,15.5,14.8,13.9,90,92,3.3,3,-,1.85,0.1,70,50.6
2016,1,21,1017.7,17.1,16.1,15.1,15.3,95,100,0.1,0,-,2.45,0.2,50,26.2
2016,1,22,1018.9,16.2,14.1,10.3,12.9,92,100,12.9,2,-,1.96,0.8,50,35.3
2016,1,23,1027.1,10.4,8.5,7,3.4,70,95,0.5,0,-,3.2,0.2,20,55.5
2016,1,24,1034.6,7.1,4.9,3.1,-2.2,61,96,4,0,-,2.93,1.5,20,59.5
2016,1,25,1032.6,10.8,7.4,4.3,-3.7,46,25,-,0,10.1,19.07,3.1,20,28.7
2016,1,26,1027.1,13.5,10.4,8.1,2.5,59,85,微量,0,0.4,5.83,0.2,20,21.3
2016,1,27,1022.7,15.3,13,9.8,11.6,92,95,3.5,0,0.2,5.01,0.8,20,29.6
2016,1,28,1018.2,17.4,16.1,14.8,15.7,98,100,42.5,0,-,2.45,N.A.,60,28.8
2016,1,29,1017.9,17.4,16.6,15.9,15.9,96,91,32.8,0,0.2,6.38,N.A.,50,25
2016,1,30,1020,19.9,17.6,16.2,15.5,88,80,-,6,3.3,10.61,2.9,50,21.2
2016,1,31,1019.9,16.2,15.7,15.3,13.4,86,93,0.3,1,0.1,4.2,0.4,70,43.1
2016,2,1,1022.2,15.6,12.4,10.7,11.2,93,96,11.3,0,-,2.39,1.2,20,31.9
2016,2,2,1024.4,11.2,10.4,9.4,6.8,79,94,微量,0,-,3.55,1.1,10,27.3
2016,2,3,1023.6,14.3,12.5,10.3,8.6,77,88,微量,1,0.3,8.48,1.7,40,21.3
2016,2,4,1021.8,18.8,15.2,13.3,10.9,76,45,-,18,9.2,17.42,3,40,9.1
2016,2,5,1021.2,18.6,14.8,12.3,8.4,66,18,-,5,10.1,19.06,5.9,20,24.4
2016,2,6,1024.9,17.4,13.6,11.2,-0.3,39,13,-,0,10.2,20.26,3.9,20,44.7
2016,2,7,1026.1,18.1,13.7,9.9,-1.7,36,2,-,0,10.2,21.46,6,20,20.5
2016,2,8,1023.9,19.6,14.8,11.6,4.3,52,0,-,0,10.2,21.65,2.4,40,16.7
2016,2,9,1020.8,21.2,16.7,12.7,7.2,54,29,-,0,10.2,20,4.7,40,17.2
2016,2,10,1017.5,17.3,16.6,15.3,9.8,64,77,0.2,0,0.1,4.84,1.4,40,22
2016,2,11,1014.9,22.4,18.8,17.2,16.4,86,80,微量,8,2.4,11.52,2.1,40,15.8
2016,2,12,1013.4,21.6,19.2,17.6,18.5,95,86,0.1,1,0.6,6.89,0.4,30,13.9
2016,2,13,1012.5,25.9,23.1,21.3,21.1,89,76,-,0,3.5,10.58,1.5,200,10.2
2016,2,14,1014.8,24.6,21.7,17.4,18.1,81,82,微量,0,3.9,12.16,5.6,20,15.3
2016,2,15,1024.3,17.5,13.2,11.4,6.6,64,88,0.3,0,-,3.9,2.5,20,33.5
2016,2,16,1025.4,15.1,12.8,10.9,6,63,89,-,0,0.7,9.03,2.3,20,23.5
2016,2,17,1024.1,14.4,12.9,11.6,8.9,77,91,1.7,0,-,2.9,0.5,20,19.2
2016,2,18,1021.9,15,13.7,11.7,11.8,89,95,3.4,5,-,4.09,1.7,40,18.6
2016,2,19,1020.3,16.3,15.3,14.6,13.3,88,94,4.4,7,-,1.54,0.8,40,22.2
2016,2,20,1023.2,20.1,16,12.5,9.6,67,55,2.4,0,5.9,14.64,3.1,20,23.9
2016,2,21,1022.2,15.9,15,14.7,11,77,82,微量,11,-,3.33,1.4,70,44.7
2016,2,22,1020.6,17.6,16.1,14.6,14.7,91,88,0.5,10,0.3,6.13,0.2,50,24.4
